perm,run,tag,regime_id,cycle,phase,null_beta1_birth_area,n_edges,n_nodes
1,R3_intermediate,a100_mu030_g002,R3,19,cold,0.25558619532902116,4587,2768
2,R3_intermediate,a100_mu030_g002,R3,19,cold,0.263962298429899,4587,2768
3,R3_intermediate,a100_mu030_g002,R3,19,cold,0.2619465439387095,4587,2768
4,R3_intermediate,a100_mu030_g002,R3,19,cold,0.26167098455806426,4587,2768
5,R3_intermediate,a100_mu030_g002,R3,19,cold,0.2596073680519507,4587,2768
6,R3_intermediate,a100_mu030_g002,R3,19,cold,0.25834081118239166,4587,2768
7,R3_intermediate,a100_mu030_g002,R3,19,cold,0.2572126582903065,4587,2768
8,R3_intermediate,a100_mu030_g002,R3,19,cold,0.2618143634750064,4587,2768
9,R3_intermediate,a100_mu030_g002,R3,19,cold,0.26198463339160555,4587,2768
10,R3_intermediate,a100_mu030_g002,R3,19,cold,0.2582832977848991,4587,2768
11,R3_intermediate,a100_mu030_g002,R3,19,cold,0.2558690692257267,4587,2768
12,R3_intermediate,a100_mu030_g002,R3,19,cold,0.26170880687413284,4587,2768
13,R3_intermediate,a100_mu030_g002,R3,19,cold,0.2593866898031604,4587,2768
14,R3_intermediate,a100_mu030_g002,R3,19,cold,0.25823060562641026,4587,2768
15,R3_intermediate,a100_mu030_g002,R3,19,cold,0.2623176190599083,4587,2768
16,R3_intermediate,a100_mu030_g002,R3,19,cold,0.26125714160509506,4587,2768
17,R3_intermediate,a100_mu030_g002,R3,19,cold,0.2530732531304618,4587,2768
18,R3_intermediate,a100_mu030_g002,R3,19,cold,0.2680691849075877,4587,2768
19,R3_intermediate,a100_mu030_g002,R3,19,cold,0.25740514392492675,4587,2768
20,R3_intermediate,a100_mu030_g002,R3,19,cold,0.2555754695918203,4587,2768
21,R3_intermediate,a100_mu030_g002,R3,19,cold,0.25999831815311425,4587,2768
22,R3_intermediate,a100_mu030_g002,R3,19,cold,0.26232025519709434,4587,2768
23,R3_intermediate,a100_mu030_g002,R3,19,cold,0.2561038755282975,4587,2768
24,R3_intermediate,a100_mu030_g002,R3,19,cold,0.2575672069335998,4587,2768
0,R3_intermediate,a100_mu030_g002,R3,19,hot,0.3638037795974918,23614,7898
1,R3_intermediate,a100_mu030_g002,R3,19,hot,0.36678315482852186,23614,7898
2,R3_intermediate,a100_mu030_g002,R3,19,hot,0.3656587694546293,23614,7898
3,R3_intermediate,a100_mu030_g002,R3,19,hot,0.3650257776418059,23614,7898
4,R3_intermediate,a100_mu030_g002,R3,19,hot,0.36478117474736427,23614,7898
5,R3_intermediate,a100_mu030_g002,R3,19,hot,0.36466030430955454,23614,7898
6,R3_intermediate,a100_mu030_g002,R3,19,hot,0.36746459083745975,23614,7898
7,R3_intermediate,a100_mu030_g002,R3,19,hot,0.3655360435127006,23614,7898
8,R3_intermediate,a100_mu030_g002,R3,19,hot,0.36427820692233404,23614,7898
9,R3_intermediate,a100_mu030_g002,R3,19,hot,0.36765858328562095,23614,7898
10,R3_intermediate,a100_mu030_g002,R3,19,hot,0.3642553045434259,23614,7898
11,R3_intermediate,a100_mu030_g002,R3,19,hot,0.36327604716642964,23614,7898
12,R3_intermediate,a100_mu030_g002,R3,19,hot,0.36415463417080296,23614,7898
13,R3_intermediate,a100_mu030_g002,R3,19,hot,0.3649358147933146,23614,7898
14,R3_intermediate,a100_mu030_g002,R3,19,hot,0.3651783604934916,23614,7898
15,R3_intermediate,a100_mu030_g002,R3,19,hot,0.36492731135918133,23614,7898
16,R3_intermediate,a100_mu030_g002,R3,19,hot,0.36668564784037494,23614,7898
17,R3_intermediate,a100_mu030_g002,R3,19,hot,0.36503553705806036,23614,7898
18,R3_intermediate,a100_mu030_g002,R3,19,hot,0.365983025738945,23614,7898
19,R3_intermediate,a100_mu030_g002,R3,19,hot,0.3663884260687845,23614,7898
20,R3_intermediate,a100_mu030_g002,R3,19,hot,0.364963927917368,23614,7898
21,R3_intermediate,a100_mu030_g002,R3,19,hot,0.3657117849094683,23614,7898
22,R3_intermediate,a100_mu030_g002,R3,19,hot,0.3642826328527445,23614,7898
23,R3_intermediate,a100_mu030_g002,R3,19,hot,0.3655051310065846,23614,7898
24,R3_intermediate,a100_mu030_g002,R3,19,hot,0.3650931835122078,23614,7898
0,R3_intermediate,a100_mu030_g002,R3,20,cold,0.26825685991810205,5034,2701
1,R3_intermediate,a100_mu030_g002,R3,20,cold,0.2678056422629985,5034,2701
2,R3_intermediate,a100_mu030_g002,R3,20,cold,0.2662224378012557,5034,2701
3,R3_intermediate,a100_mu030_g002,R3,20,cold,0.2652054988343415,5034,2701
4,R3_intermediate,a100_mu030_g002,R3,20,cold,0.26261643624295394,5034,2701
5,R3_intermediate,a100_mu030_g002,R3,20,cold,0.26996596642245374,5034,2701
6,R3_intermediate,a100_mu030_g002,R3,20,cold,0.2641612377120355,5034,2701
7,R3_intermediate,a100_mu030_g002,R3,20,cold,0.26357057542924744,5034,2701
8,R3_intermediate,a100_mu030_g002,R3,20,cold,0.26150125985639355,5034,2701
9,R3_intermediate,a100_mu030_g002,R3,20,cold,0.26879262112119073,5034,2701
10,R3_intermediate,a100_mu030_g002,R3,20,cold,0.2656230956492875,5034,2701
11,R3_intermediate,a100_mu030_g002,R3,20,cold,0.26244060704512007,5034,2701
12,R3_intermediate,a100_mu030_g002,R3,20,cold,0.2627557684571372,5034,2701
13,R3_intermediate,a100_mu030_g002,R3,20,cold,0.26537281965210924,5034,2701
14,R3_intermediate,a100_mu030_g002,R3,20,cold,0.2592285478089794,5034,2701
15,R3_intermediate,a100_mu030_g002,R3,20,cold,0.26745651403176557,5034,2701
16,R3_intermediate,a100_mu030_g002,R3,20,cold,0.264200559205395,5034,2701
17,R3_intermediate,a100_mu030_g002,R3,20,cold,0.26560602846029324,5034,2701
18,R3_intermediate,a100_mu030_g002,R3,20,cold,0.2645448160739815,5034,2701
19,R3_intermediate,a100_mu030_g002,R3,20,cold,0.2665789426406317,5034,2701
20,R3_intermediate,a100_mu030_g002,R3,20,cold,0.2676721804755515,5034,2701
21,R3_intermediate,a100_mu030_g002,R3,20,cold,0.26312731041541454,5034,2701
22,R3_intermediate,a100_mu030_g002,R3,20,cold,0.27076400989185956,5034,2701
23,R3_intermediate,a100_mu030_g002,R3,20,cold,0.2632217427482108,5034,2701
24,R3_intermediate,a100_mu030_g002,R3,20,cold,0.27095660259239784,5034,2701
0,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2791140401740705,10378,5520
1,R3_intermediate,a100_mu030_g002,R3,20,hot,0.27595430251288766,10378,5520
2,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2770043727454127,10378,5520
3,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2766140196792827,10378,5520
4,R3_intermediate,a100_mu030_g002,R3,20,hot,0.28054276986307747,10378,5520
5,R3_intermediate,a100_mu030_g002,R3,20,hot,0.27766943404207634,10378,5520
6,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2777170969191195,10378,5520
7,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2781173674097079,10378,5520
8,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2789793419802483,10378,5520
9,R3_intermediate,a100_mu030_g002,R3,20,hot,0.276346610850943,10378,5520
10,R3_intermediate,a100_mu030_g002,R3,20,hot,0.28076609681274745,10378,5520
11,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2771990497556794,10378,5520
12,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2787022787457528,10378,5520
13,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2797332173002861,10378,5520
14,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2767466208446344,10378,5520
15,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2799016024655067,10378,5520
16,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2809322022033769,10378,5520
17,R3_intermediate,a100_mu030_g002,R3,20,hot,0.28032537582534756,10378,5520
18,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2806076091461872,10378,5520
19,R3_intermediate,a100_mu030_g002,R3,20,hot,0.27714140853880426,10378,5520
20,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2750873953367068,10378,5520
21,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2784689877702481,10378,5520
22,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2801570950864817,10378,5520
23,R3_intermediate,a100_mu030_g002,R3,20,hot,0.28091354239639715,10378,5520
24,R3_intermediate,a100_mu030_g002,R3,20,hot,0.2780253416623102,10378,5520
0,R3_intermediate,a100_mu030_g002,R3,21,cold,0.26185488350546293,5205,2978
1,R3_intermediate,a100_mu030_g002,R3,21,cold,0.26261681296931483,5205,2978
2,R3_intermediate,a100_mu030_g002,R3,21,cold,0.2641025643797032,5205,2978
3,R3_intermediate,a100_mu030_g002,R3,21,cold,0.26228352274252925,5205,2978
4,R3_intermediate,a100_mu030_g002,R3,21,cold,0.2611547715390479,5205,2978
5,R3_intermediate,a100_mu030_g002,R3,21,cold,0.2655146193108692,5205,2978
6,R3_intermediate,a100_mu030_g002,R3,21,cold,0.26340932017392577,5205,2978
7,R3_intermediate,a100_mu030_g002,R3,21,cold,0.26548767899010434,5205,2978
8,R3_intermediate,a100_mu030_g002,R3,21,cold,0.26065603835040413,5205,2978
9,R3_intermediate,a100_mu030_g002,R3,21,cold,0.26204919372635693,5205,2978
10,R3_intermediate,a100_mu030_g002,R3,21,cold,0.2651612901481535,5205,2978
11,R3_intermediate,a100_mu030_g002,R3,21,cold,0.2632364737604875,5205,2978
12,R3_intermediate,a100_mu030_g002,R3,21,cold,0.25885277772426546,5205,2978
13,R3_intermediate,a100_mu030_g002,R3,21,cold,0.2604052116821384,5205,2978
14,R3_intermediate,a100_mu030_g002,R3,21,cold,0.2613784774541477,5205,2978
15,R3_intermediate,a100_mu030_g002,R3,21,cold,0.26931796448362577,5205,2978
16,R3_intermediate,a100_mu030_g002,R3,21,cold,0.26300623841483145,5205,2978
17,R3_intermediate,a100_mu030_g002,R3,21,cold,0.25790547650957896,5205,2978
18,R3_intermediate,a100_mu030_g002,R3,21,cold,0.2621034640010629,5205,2978
19,R3_intermediate,a100_mu030_g002,R3,21,cold,0.26206088935807753,5205,2978
20,R3_intermediate,a100_mu030_g002,R3,21,cold,0.26337577173262183,5205,2978
21,R3_intermediate,a100_mu030_g002,R3,21,cold,0.26457760503440014,5205,2978
22,R3_intermediate,a100_mu030_g002,R3,21,cold,0.2593575153436739,5205,2978
23,R3_intermediate,a100_mu030_g002,R3,21,cold,0.2593581021049882,5205,2978
24,R3_intermediate,a100_mu030_g002,R3,21,cold,0.26275329545364373,5205,2978
0,R3_intermediate,a100_mu030_g002,R3,21,hot,0.35674691395685465,22056,7633
1,R3_intermediate,a100_mu030_g002,R3,21,hot,0.3552019251063404,22056,7633
2,R3_intermediate,a100_mu030_g002,R3,21,hot,0.35630794108842145,22056,7633
3,R3_intermediate,a100_mu030_g002,R3,21,hot,0.358547039929784,22056,7633
4,R3_intermediate,a100_mu030_g002,R3,21,hot,0.3558610725531217,22056,7633
5,R3_intermediate,a100_mu030_g002,R3,21,hot,0.3556096346527594,22056,7633
6,R3_intermediate,a100_mu030_g002,R3,21,hot,0.3566738060729271,22056,7633
7,R3_intermediate,a100_mu030_g002,R3,21,hot,0.3573811811783131,22056,7633
8,R3_intermediate,a100_mu030_g002,R3,21,hot,0.35733357850457514,22056,7633
9,R3_intermediate,a100_mu030_g002,R3,21,hot,0.35724646035310315,22056,7633
10,R3_intermediate,a100_mu030_g002,R3,21,hot,0.35704915245417107,22056,7633
11,R3_intermediate,a100_mu030_g002,R3,21,hot,0.35747987819811455,22056,7633
12,R3_intermediate,a100_mu030_g002,R3,21,hot,0.35927261347598904,22056,7633
13,R3_intermediate,a100_mu030_g002,R3,21,hot,0.3583059792249518,22056,7633
14,R3_intermediate,a100_mu030_g002,R3,21,hot,0.3588398513480677,22056,7633
15,R3_intermediate,a100_mu030_g002,R3,21,hot,0.35704091961740625,22056,7633
16,R3_intermediate,a100_mu030_g002,R3,21,hot,0.35748523716843217,22056,7633
17,R3_intermediate,a100_mu030_g002,R3,21,hot,0.35890541378887375,22056,7633
18,R3_intermediate,a100_mu030_g002,R3,21,hot,0.35749279195926487,22056,7633
19,R3_intermediate,a100_mu030_g002,R3,21,hot,0.357653854632195,22056,7633
20,R3_intermediate,a100_mu030_g002,R3,21,hot,0.3557143169873105,22056,7633
21,R3_intermediate,a100_mu030_g002,R3,21,hot,0.35639958076941936,22056,7633
22,R3_intermediate,a100_mu030_g002,R3,21,hot,0.3567477093338023,22056,7633
23,R3_intermediate,a100_mu030_g002,R3,21,hot,0.3576443526520838,22056,7633
24,R3_intermediate,a100_mu030_g002,R3,21,hot,0.3546268474209916,22056,7633
0,R3_intermediate,a100_mu030_g002,R3,22,cold,0.27084276493428505,5038,2687
1,R3_intermediate,a100_mu030_g002,R3,22,cold,0.2710044840259505,5038,2687
2,R3_intermediate,a100_mu030_g002,R3,22,cold,0.2642107651154209,5038,2687
3,R3_intermediate,a100_mu030_g002,R3,22,cold,0.27032974636887336,5038,2687
4,R3_intermediate,a100_mu030_g002,R3,22,cold,0.2701427035864945,5038,2687
5,R3_intermediate,a100_mu030_g002,R3,22,cold,0.2643497278368694,5038,2687
6,R3_intermediate,a100_mu030_g002,R3,22,cold,0.272701416242651,5038,2687
7,R3_intermediate,a100_mu030_g002,R3,22,cold,0.2723590251309098,5038,2687
8,R3_intermediate,a100_mu030_g002,R3,22,cold,0.26609070697474135,5038,2687
9,R3_intermediate,a100_mu030_g002,R3,22,cold,0.26521783876684457,5038,2687
10,R3_intermediate,a100_mu030_g002,R3,22,cold,0.26879940947087255,5038,2687
11,R3_intermediate,a100_mu030_g002,R3,22,cold,0.2678946286677848,5038,2687
12,R3_intermediate,a100_mu030_g002,R3,22,cold,0.2644429481199318,5038,2687
13,R3_intermediate,a100_mu030_g002,R3,22,cold,0.2701933140516414,5038,2687
14,R3_intermediate,a100_mu030_g002,R3,22,cold,0.26942401657444004,5038,2687
15,R3_intermediate,a100_mu030_g002,R3,22,cold,0.27171540109351355,5038,2687
16,R3_intermediate,a100_mu030_g002,R3,22,cold,0.2686083500868842,5038,2687
17,R3_intermediate,a100_mu030_g002,R3,22,cold,0.2665568660671718,5038,2687
18,R3_intermediate,a100_mu030_g002,R3,22,cold,0.2661499855529518,5038,2687
19,R3_intermediate,a100_mu030_g002,R3,22,cold,0.2668043176450014,5038,2687
20,R3_intermediate,a100_mu030_g002,R3,22,cold,0.27313450543351125,5038,2687
21,R3_intermediate,a100_mu030_g002,R3,22,cold,0.270410805960665,5038,2687
22,R3_intermediate,a100_mu030_g002,R3,22,cold,0.27163637881165603,5038,2687
23,R3_intermediate,a100_mu030_g002,R3,22,cold,0.26395145315893076,5038,2687
24,R3_intermediate,a100_mu030_g002,R3,22,cold,0.26854615640829793,5038,2687
0,R3_intermediate,a100_mu030_g002,R3,22,hot,0.28202520724632524,10723,5612
1,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2819785984659554,10723,5612
2,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2790080746712622,10723,5612
3,R3_intermediate,a100_mu030_g002,R3,22,hot,0.28067639854136006,10723,5612
4,R3_intermediate,a100_mu030_g002,R3,22,hot,0.27894009570883843,10723,5612
5,R3_intermediate,a100_mu030_g002,R3,22,hot,0.27930560289633527,10723,5612
6,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2783129410261932,10723,5612
7,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2838406409571558,10723,5612
8,R3_intermediate,a100_mu030_g002,R3,22,hot,0.28345893255442695,10723,5612
9,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2798141442215073,10723,5612
10,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2829156405446934,10723,5612
11,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2849421934069445,10723,5612
12,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2826031464428177,10723,5612
13,R3_intermediate,a100_mu030_g002,R3,22,hot,0.28385937998599753,10723,5612
14,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2822477122084507,10723,5612
15,R3_intermediate,a100_mu030_g002,R3,22,hot,0.27883177790534175,10723,5612
16,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2831745240659782,10723,5612
17,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2760462473261455,10723,5612
18,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2801817081442263,10723,5612
19,R3_intermediate,a100_mu030_g002,R3,22,hot,0.28207582662074343,10723,5612
20,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2818651526900083,10723,5612
21,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2789511421443063,10723,5612
22,R3_intermediate,a100_mu030_g002,R3,22,hot,0.28099587643367324,10723,5612
23,R3_intermediate,a100_mu030_g002,R3,22,hot,0.28289044151589166,10723,5612
24,R3_intermediate,a100_mu030_g002,R3,22,hot,0.2822942668414623,10723,5612
0,R3_intermediate,a100_mu030_g002,R3,23,cold,0.26959647097308004,5095,2971
1,R3_intermediate,a100_mu030_g002,R3,23,cold,0.26578879716754217,5095,2971
2,R3_intermediate,a100_mu030_g002,R3,23,cold,0.2621653100887067,5095,2971
3,R3_intermediate,a100_mu030_g002,R3,23,cold,0.2631597587023033,5095,2971
4,R3_intermediate,a100_mu030_g002,R3,23,cold,0.2632441744116685,5095,2971
5,R3_intermediate,a100_mu030_g002,R3,23,cold,0.26405350304989506,5095,2971
6,R3_intermediate,a100_mu030_g002,R3,23,cold,0.26692807250476247,5095,2971
7,R3_intermediate,a100_mu030_g002,R3,23,cold,0.26429946698993634,5095,2971
8,R3_intermediate,a100_mu030_g002,R3,23,cold,0.2655429775443052,5095,2971
9,R3_intermediate,a100_mu030_g002,R3,23,cold,0.2610655390713695,5095,2971
10,R3_intermediate,a100_mu030_g002,R3,23,cold,0.2674320364063192,5095,2971
11,R3_intermediate,a100_mu030_g002,R3,23,cold,0.2627282418364794,5095,2971
12,R3_intermediate,a100_mu030_g002,R3,23,cold,0.2696160788162173,5095,2971
13,R3_intermediate,a100_mu030_g002,R3,23,cold,0.26127026688987665,5095,2971
14,R3_intermediate,a100_mu030_g002,R3,23,cold,0.2647153399141796,5095,2971
15,R3_intermediate,a100_mu030_g002,R3,23,cold,0.26640248032480895,5095,2971
16,R3_intermediate,a100_mu030_g002,R3,23,cold,0.2629581288845273,5095,2971
17,R3_intermediate,a100_mu030_g002,R3,23,cold,0.26500563797648596,5095,2971
18,R3_intermediate,a100_mu030_g002,R3,23,cold,0.26385129596490214,5095,2971
19,R3_intermediate,a100_mu030_g002,R3,23,cold,0.26555480190113334,5095,2971
20,R3_intermediate,a100_mu030_g002,R3,23,cold,0.2615561681002136,5095,2971
21,R3_intermediate,a100_mu030_g002,R3,23,cold,0.26440262464161324,5095,2971
22,R3_intermediate,a100_mu030_g002,R3,23,cold,0.26284531162808594,5095,2971
23,R3_intermediate,a100_mu030_g002,R3,23,cold,0.26042698531817043,5095,2971
24,R3_intermediate,a100_mu030_g002,R3,23,cold,0.2675222921356963,5095,2971
0,R3_intermediate,a100_mu030_g002,R3,23,hot,0.3610576545970685,22907,7810
1,R3_intermediate,a100_mu030_g002,R3,23,hot,0.3605747277684803,22907,7810
2,R3_intermediate,a100_mu030_g002,R3,23,hot,0.3598127341020046,22907,7810
3,R3_intermediate,a100_mu030_g002,R3,23,hot,0.36013879818967354,22907,7810
4,R3_intermediate,a100_mu030_g002,R3,23,hot,0.3618302799032561,22907,7810
5,R3_intermediate,a100_mu030_g002,R3,23,hot,0.36187933339269024,22907,7810
6,R3_intermediate,a100_mu030_g002,R3,23,hot,0.3595430599193332,22907,7810
7,R3_intermediate,a100_mu030_g002,R3,23,hot,0.3614705938330644,22907,7810
8,R3_intermediate,a100_mu030_g002,R3,23,hot,0.35996423157498125,22907,7810
9,R3_intermediate,a100_mu030_g002,R3,23,hot,0.3625039423308553,22907,7810
10,R3_intermediate,a100_mu030_g002,R3,23,hot,0.36086887510784893,22907,7810
11,R3_intermediate,a100_mu030_g002,R3,23,hot,0.36034496419204864,22907,7810
12,R3_intermediate,a100_mu030_g002,R3,23,hot,0.36005176847992715,22907,7810
13,R3_intermediate,a100_mu030_g002,R3,23,hot,0.35980784848174496,22907,7810
14,R3_intermediate,a100_mu030_g002,R3,23,hot,0.36060631205504434,22907,7810
15,R3_intermediate,a100_mu030_g002,R3,23,hot,0.36239036604673214,22907,7810
16,R3_intermediate,a100_mu030_g002,R3,23,hot,0.3600146398855538,22907,7810
17,R3_intermediate,a100_mu030_g002,R3,23,hot,0.3609621538315054,22907,7810
18,R3_intermediate,a100_mu030_g002,R3,23,hot,0.3584247280934832,22907,7810
19,R3_intermediate,a100_mu030_g002,R3,23,hot,0.35911423523479336,22907,7810
20,R3_intermediate,a100_mu030_g002,R3,23,hot,0.3594922861826491,22907,7810
21,R3_intermediate,a100_mu030_g002,R3,23,hot,0.3597418701273938,22907,7810
22,R3_intermediate,a100_mu030_g002,R3,23,hot,0.3583800509830504,22907,7810
23,R3_intermediate,a100_mu030_g002,R3,23,hot,0.36074338547643103,22907,7810
24,R3_intermediate,a100_mu030_g002,R3,23,hot,0.35768441936136386,22907,7810
0,R3_intermediate,a100_mu030_g002,R3,24,cold,0.2766274395894903,5444,2805
1,R3_intermediate,a100_mu030_g002,R3,24,cold,0.26714954606238916,5444,2805
2,R3_intermediate,a100_mu030_g002,R3,24,cold,0.27376061083859154,5444,2805
3,R3_intermediate,a100_mu030_g002,R3,24,cold,0.26884274305166617,5444,2805
4,R3_intermediate,a100_mu030_g002,R3,24,cold,0.27868540803194586,5444,2805
5,R3_intermediate,a100_mu030_g002,R3,24,cold,0.27207927854841857,5444,2805
6,R3_intermediate,a100_mu030_g002,R3,24,cold,0.2766395570244602,5444,2805
7,R3_intermediate,a100_mu030_g002,R3,24,cold,0.2719414111336537,5444,2805
8,R3_intermediate,a100_mu030_g002,R3,24,cold,0.2729606282245973,5444,2805
9,R3_intermediate,a100_mu030_g002,R3,24,cold,0.2712824093070122,5444,2805
10,R3_intermediate,a100_mu030_g002,R3,24,cold,0.2764183742594909,5444,2805
11,R3_intermediate,a100_mu030_g002,R3,24,cold,0.27005731108024594,5444,2805
12,R3_intermediate,a100_mu030_g002,R3,24,cold,0.2736126201026108,5444,2805
13,R3_intermediate,a100_mu030_g002,R3,24,cold,0.2695828869777985,5444,2805
14,R3_intermediate,a100_mu030_g002,R3,24,cold,0.27241103103279823,5444,2805
15,R3_intermediate,a100_mu030_g002,R3,24,cold,0.2713307346263968,5444,2805
16,R3_intermediate,a100_mu030_g002,R3,24,cold,0.27496910626310034,5444,2805
17,R3_intermediate,a100_mu030_g002,R3,24,cold,0.27462166804660454,5444,2805
18,R3_intermediate,a100_mu030_g002,R3,24,cold,0.2771272178207115,5444,2805
19,R3_intermediate,a100_mu030_g002,R3,24,cold,0.2754903189953222,5444,2805
20,R3_intermediate,a100_mu030_g002,R3,24,cold,0.27356229567030144,5444,2805
21,R3_intermediate,a100_mu030_g002,R3,24,cold,0.27440273685269423,5444,2805
22,R3_intermediate,a100_mu030_g002,R3,24,cold,0.2686248755702458,5444,2805
23,R3_intermediate,a100_mu030_g002,R3,24,cold,0.27294851078962745,5444,2805
24,R3_intermediate,a100_mu030_g002,R3,24,cold,0.27965344388822194,5444,2805
0,R3_intermediate,a100_mu030_g002,R3,24,hot,0.27823946215875844,10518,5622
1,R3_intermediate,a100_mu030_g002,R3,24,hot,0.27757708585512614,10518,5622
