predictor,permutation,null_mutual_information_bits,observed_mutual_information_bits
force-loop activation,2514,0.015274200329387814,0.28660385956081846
force-loop activation,2515,0.05739055132514632,0.28660385956081846
force-loop activation,2516,0.025058116018906434,0.28660385956081846
force-loop activation,2517,0.0063441766279560274,0.28660385956081846
force-loop activation,2518,0.01728556445772176,0.28660385956081846
force-loop activation,2519,0.007831104013176384,0.28660385956081846
force-loop activation,2520,0.011270843074738978,0.28660385956081846
force-loop activation,2521,0.025694087073992573,0.28660385956081846
force-loop activation,2522,0.004022728256667894,0.28660385956081846
force-loop activation,2523,0.023415388585518383,0.28660385956081846
force-loop activation,2524,0.010152552384464518,0.28660385956081846
force-loop activation,2525,0.04560505700616474,0.28660385956081846
force-loop activation,2526,0.010152552384464518,0.28660385956081846
force-loop activation,2527,0.040259944024605226,0.28660385956081846
force-loop activation,2528,0.040784380767718814,0.28660385956081846
force-loop activation,2529,0.01728556445772176,0.28660385956081846
force-loop activation,2530,0.008355540756289975,0.28660385956081846
force-loop activation,2531,0.04286485687968132,0.28660385956081846
force-loop activation,2532,0.020725303519284356,0.28660385956081846
force-loop activation,2533,0.010152552384464518,0.28660385956081846
force-loop activation,2534,0.03234541228695017,0.28660385956081846
force-loop activation,2535,0.015603655574361058,0.28660385956081846
force-loop activation,2536,0.02947142058505457,0.28660385956081846
force-loop activation,2537,0.03565135273989802,0.28660385956081846
force-loop activation,2538,0.033279796341563056,0.28660385956081846
force-loop activation,2539,0.01347718870121327,0.28660385956081846
force-loop activation,2540,0.015274200329387814,0.28660385956081846
force-loop activation,2541,0.02685512764708098,0.28660385956081846
force-loop activation,2542,0.008355540756289975,0.28660385956081846
force-loop activation,2543,0.017925103945649192,0.28660385956081846
force-loop activation,2544,0.02685512764708098,0.28660385956081846
force-loop activation,2545,0.010152552384464518,0.28660385956081846
force-loop activation,2546,0.05612769308073519,0.28660385956081846
force-loop activation,2547,0.010152552384464518,0.28660385956081846
force-loop activation,2548,0.01628237651226114,0.28660385956081846
force-loop activation,2549,0.002011364128333947,0.28660385956081846
force-loop activation,2550,0.00814118825613057,0.28660385956081846
force-loop activation,2551,0.020572439129069277,0.28660385956081846
force-loop activation,2552,0.004022728256667894,0.28660385956081846
force-loop activation,2553,0.0063441766279560274,0.28660385956081846
force-loop activation,2554,0.029840057280000463,0.28660385956081846
force-loop activation,2555,0.0571859843238579,0.28660385956081846
force-loop activation,2556,0.0063441766279560274,0.28660385956081846
force-loop activation,2557,0.005819739884842436,0.28660385956081846
force-loop activation,2558,0.005819739884842436,0.28660385956081846
force-loop activation,2559,0.031318540240275944,0.28660385956081846
force-loop activation,2560,0.05739055132514632,0.28660385956081846
force-loop activation,2561,0.002011364128333947,0.28660385956081846
force-loop activation,2562,0.031318540240275944,0.28660385956081846
force-loop activation,2563,0.010152552384464518,0.28660385956081846
force-loop activation,2564,0.00814118825613057,0.28660385956081846
force-loop activation,2565,0.019082576085896304,0.28660385956081846
force-loop activation,2566,0.031318540240275944,0.28660385956081846
force-loop activation,2567,0.042581392395893355,0.28660385956081846
force-loop activation,2568,0.020725303519284356,0.28660385956081846
force-loop activation,2569,0.002011364128333947,0.28660385956081846
force-loop activation,2570,0.01728556445772176,0.28660385956081846
force-loop activation,2571,0.005819739884842436,0.28660385956081846
force-loop activation,2572,0.015274200329387814,0.28660385956081846
force-loop activation,2573,0.0063441766279560274,0.28660385956081846
force-loop activation,2574,0.06611600802528969,0.28660385956081846
force-loop activation,2575,0.007831104013176384,0.28660385956081846
force-loop activation,2576,0.03644018818519924,0.28660385956081846
force-loop activation,2577,0.010152552384464518,0.28660385956081846
force-loop activation,2578,0.010152552384464518,0.28660385956081846
force-loop activation,2579,0.014485364884086598,0.28660385956081846
force-loop activation,2580,0.029840057280000463,0.28660385956081846
force-loop activation,2581,0.020725303519284356,0.28660385956081846
force-loop activation,2582,0.008355540756289975,0.28660385956081846
force-loop activation,2583,0.031482784713388515,0.28660385956081846
force-loop activation,2584,0.030026899573614655,0.28660385956081846
force-loop activation,2585,0.04487622100801527,0.28660385956081846
force-loop activation,2586,0.010152552384464518,0.28660385956081846
force-loop activation,2587,0.01728556445772176,0.28660385956081846
force-loop activation,2588,0.0371599116468719,0.28660385956081846
force-loop activation,2589,0.020725303519284356,0.28660385956081846
force-loop activation,2590,0.010152552384464518,0.28660385956081846
force-loop activation,2591,0.015274200329387814,0.28660385956081846
force-loop activation,2592,0.020725303519284356,0.28660385956081846
force-loop activation,2593,0.004022728256667894,0.28660385956081846
force-loop activation,2594,0.036451568268096736,0.28660385956081846
force-loop activation,2595,0.010152552384464518,0.28660385956081846
force-loop activation,2596,0.019082576085896304,0.28660385956081846
force-loop activation,2597,0.010152552384464518,0.28660385956081846
force-loop activation,2598,0.004022728256667894,0.28660385956081846
force-loop activation,2599,0.002011364128333947,0.28660385956081846
force-loop activation,2600,0.010152552384464518,0.28660385956081846
force-loop activation,2601,0.002011364128333947,0.28660385956081846
force-loop activation,2602,0.008355540756289975,0.28660385956081846
force-loop activation,2603,0.04624685266084822,0.28660385956081846
force-loop activation,2604,0.020725303519284356,0.28660385956081846
force-loop activation,2605,0.03644018818519924,0.28660385956081846
force-loop activation,2606,0.024533679275792846,0.28660385956081846
force-loop activation,2607,0.02685512764708098,0.28660385956081846
force-loop activation,2608,0.038451552313533185,0.28660385956081846
force-loop activation,2609,0.025694087073992573,0.28660385956081846
force-loop activation,2610,0.02947142058505457,0.28660385956081846
force-loop activation,2611,0.015603655574361058,0.28660385956081846
force-loop activation,2612,0.004022728256667894,0.28660385956081846
force-loop activation,2613,0.021733479702157683,0.28660385956081846
force-loop activation,2614,0.004022728256667894,0.28660385956081846
force-loop activation,2615,0.020725303519284356,0.28660385956081846
force-loop activation,2616,0.025694087073992573,0.28660385956081846
force-loop activation,2617,0.042581392395893355,0.28660385956081846
force-loop activation,2618,0.010152552384464518,0.28660385956081846
force-loop activation,2619,0.015603655574361058,0.28660385956081846
force-loop activation,2620,0.021733479702157683,0.28660385956081846
force-loop activation,2621,0.015274200329387814,0.28660385956081846
force-loop activation,2622,0.002011364128333947,0.28660385956081846
force-loop activation,2623,0.020725303519284356,0.28660385956081846
force-loop activation,2624,0.03230623083697752,0.28660385956081846
force-loop activation,2625,0.020572439129069277,0.28660385956081846
force-loop activation,2626,0.015603655574361058,0.28660385956081846
force-loop activation,2627,0.020725303519284356,0.28660385956081846
force-loop activation,2628,0.0063441766279560274,0.28660385956081846
force-loop activation,2629,0.002011364128333947,0.28660385956081846
force-loop activation,2630,0.015274200329387814,0.28660385956081846
force-loop activation,2631,0.05554325689046985,0.28660385956081846
force-loop activation,2632,0.027828693151666518,0.28660385956081846
force-loop activation,2633,0.0063441766279560274,0.28660385956081846
force-loop activation,2634,0.004022728256667894,0.28660385956081846
force-loop activation,2635,0.024533679275792846,0.28660385956081846
force-loop activation,2636,0.013592291446027112,0.28660385956081846
force-loop activation,2637,0.010152552384464518,0.28660385956081846
force-loop activation,2638,0.043573200258456485,0.28660385956081846
force-loop activation,2639,0.005819739884842436,0.28660385956081846
force-loop activation,2640,0.010152552384464518,0.28660385956081846
force-loop activation,2641,0.025058116018906434,0.28660385956081846
force-loop activation,2642,0.0063441766279560274,0.28660385956081846
force-loop activation,2643,0.04160782689130782,0.28660385956081846
force-loop activation,2644,0.020725303519284356,0.28660385956081846
force-loop activation,2645,0.007831104013176384,0.28660385956081846
force-loop activation,2646,0.004022728256667894,0.28660385956081846
force-loop activation,2647,0.005819739884842436,0.28660385956081846
force-loop activation,2648,0.01728556445772176,0.28660385956081846
force-loop activation,2649,0.015274200329387814,0.28660385956081846
force-loop activation,2650,0.010152552384464518,0.28660385956081846
force-loop activation,2651,0.005819739884842436,0.28660385956081846
force-loop activation,2652,0.01728556445772176,0.28660385956081846
force-loop activation,2653,0.013960928140973007,0.28660385956081846
force-loop activation,2654,0.03644018818519924,0.28660385956081846
force-loop activation,2655,0.020725303519284356,0.28660385956081846
force-loop activation,2656,0.010152552384464518,0.28660385956081846
force-loop activation,2657,0.0063441766279560274,0.28660385956081846
force-loop activation,2658,0.0063441766279560274,0.28660385956081846
force-loop activation,2659,0.040784380767718814,0.28660385956081846
force-loop activation,2660,0.014485364884086598,0.28660385956081846
force-loop activation,2661,0.014485364884086598,0.28660385956081846
force-loop activation,2662,0.004022728256667894,0.28660385956081846
force-loop activation,2663,0.020572439129069277,0.28660385956081846
force-loop activation,2664,0.027828693151666518,0.28660385956081846
force-loop activation,2665,0.013960928140973007,0.28660385956081846
force-loop activation,2666,0.038451552313533185,0.28660385956081846
force-loop activation,2667,0.005819739884842436,0.28660385956081846
force-loop activation,2668,0.031482784713388515,0.28660385956081846
force-loop activation,2669,0.04941343276267322,0.28660385956081846
force-loop activation,2670,0.03644018818519924,0.28660385956081846
force-loop activation,2671,0.002011364128333947,0.28660385956081846
force-loop activation,2672,0.017925103945649192,0.28660385956081846
force-loop activation,2673,0.024533679275792846,0.28660385956081846
force-loop activation,2674,0.0063441766279560274,0.28660385956081846
force-loop activation,2675,0.017925103945649192,0.28660385956081846
force-loop activation,2676,0.031318540240275944,0.28660385956081846
force-loop activation,2677,0.002011364128333947,0.28660385956081846
force-loop activation,2678,0.015274200329387814,0.28660385956081846
force-loop activation,2679,0.02490525162869136,0.28660385956081846
